customer_id,product_id,order_id,city,state,date,product_category,sales,quantity_sold,Quarter
74,14,1240,New York,New York,11/25/2024,Electronics,763.97,6,Q1
253,7,330,Philadelphia,Pennsylvania,11/25/2024,Clothing,670.48,8,Q1
499,13,448,San Jose,California,11/25/2024,Clothing,894.15,8,Q1
569,6,1217,New York,New York,11/25/2024,Clothing,372.94,9,Q1
641,12,44,San Diego,California,11/25/2024,Clothing,125.63,1,Q1
544,12,643,San Antonio,Texas,11/26/2024,Clothing,764.77,7,Q1
438,13,749,San Jose,California,11/27/2024,Books,154.26,9,Q1
599,10,86,Dallas,Texas,11/27/2024,Toys,940.88,9,Q1
74,14,1086,San Diego,California,11/28/2024,Electronics,393.89,6,Q1
342,11,174,Los Angeles,California,11/28/2024,Books,291.08,2,Q1
93,16,75,San Antonio,Texas,11/29/2024,Books,138.36,1,Q1
166,2,974,Phoenix,Arizona,11/29/2024,Books,521.66,9,Q1
247,11,273,San Diego,California,11/29/2024,Furniture,434.61,7,Q1
582,6,1129,San Antonio,Texas,11/29/2024,Clothing,293.78,4,Q1
62,7,810,Dallas,Texas,11/30/2024,Toys,836.66,4,Q1
139,13,106,San Antonio,Texas,11/30/2024,Toys,253.41,1,Q1
170,16,874,Houston,Texas,11/30/2024,Electronics,698.64,3,Q1
212,4,215,New York,New York,11/30/2024,Clothing,216.29,9,Q1
299,8,659,San Diego,California,11/30/2024,Electronics,997.84,10,Q1
374,2,1160,Houston,Texas,11/30/2024,Electronics,736.39,3,Q1
255,13,866,Phoenix,Arizona,12/1/2024,Electronics,903.73,5,Q1
651,11,981,San Jose,California,12/1/2024,Furniture,116.27,6,Q1
11,19,893,San Antonio,Texas,12/2/2024,Toys,279.68,8,Q1
484,4,93,Houston,Texas,12/2/2024,Books,289.26,3,Q1
596,8,34,Phoenix,Arizona,12/2/2024,Electronics,854.71,4,Q2
616,11,642,Phoenix,Arizona,12/2/2024,Furniture,618.77,5,Q2
403,15,1028,New York,New York,12/3/2024,Furniture,226.32,10,Q2
349,18,104,Philadelphia,Pennsylvania,12/4/2024,Furniture,929.13,2,Q2
555,9,69,Houston,Texas,12/4/2024,Toys,810.63,9,Q2
659,4,169,San Antonio,Texas,12/4/2024,Electronics,287.51,6,Q2
502,16,300,Los Angeles,California,12/5/2024,Electronics,326.9,7,Q2
208,6,1241,New York,New York,12/6/2024,Electronics,668.38,6,Q2
235,19,402,New York,New York,12/6/2024,Toys,726.74,6,Q2
455,15,143,Phoenix,Arizona,12/6/2024,Books,775.62,1,Q2
201,13,1055,San Jose,California,12/7/2024,Books,518.38,2,Q2
433,13,718,San Jose,California,12/8/2024,Clothing,749.43,2,Q2
276,19,338,Philadelphia,Pennsylvania,12/9/2024,Electronics,247.62,3,Q2
373,11,871,Dallas,Texas,12/9/2024,Furniture,750.98,4,Q2
431,4,78,Chicago,Illinois,12/9/2024,Furniture,165.89,7,Q2
601,14,229,San Diego,California,12/9/2024,Books,417.03,1,Q2
57,14,268,Los Angeles,California,12/10/2024,Books,525.68,7,Q2
322,2,626,Philadelphia,Pennsylvania,12/10/2024,Toys,238.64,8,Q2
597,15,414,Los Angeles,California,12/10/2024,Books,256.9,2,Q2
53,19,949,Los Angeles,California,12/11/2024,Electronics,841.66,9,Q2
216,12,1163,New York,New York,12/11/2024,Toys,561.74,3,Q2
325,17,645,San Jose,California,12/11/2024,Furniture,959.82,5,Q2
36,11,832,New York,New York,12/12/2024,Toys,294.9,7,Q2
124,16,945,Phoenix,Arizona,12/12/2024,Clothing,774.71,6,Q2
177,16,110,Los Angeles,California,12/12/2024,Clothing,654.76,4,Q2
341,12,488,Dallas,Texas,12/12/2024,Toys,778.33,3,Q2
445,14,992,Phoenix,Arizona,12/12/2024,Electronics,597.96,5,Q3
646,11,472,Los Angeles,California,12/12/2024,Toys,821.71,8,Q3
181,11,316,Dallas,Texas,12/13/2024,Clothing,264.3,9,Q3
285,7,841,Chicago,Illinois,12/13/2024,Electronics,399.4,6,Q3
346,4,525,Los Angeles,California,12/13/2024,Toys,559.7,8,Q3
469,4,430,Philadelphia,Pennsylvania,12/13/2024,Electronics,622.48,1,Q3
577,12,687,New York,New York,12/13/2024,Furniture,672.83,8,Q3
656,10,653,San Antonio,Texas,12/13/2024,Clothing,842.02,4,Q3
96,11,366,Chicago,Illinois,12/14/2024,Furniture,161.87,10,Q3
127,4,695,San Antonio,Texas,12/14/2024,Furniture,992.92,10,Q3
175,11,1207,Chicago,Illinois,12/14/2024,Furniture,268.61,8,Q3
216,2,538,Los Angeles,California,12/14/2024,Toys,388.36,9,Q3
250,20,323,Chicago,Illinois,12/14/2024,Furniture,638.18,10,Q3
301,7,1096,San Diego,California,12/14/2024,Electronics,522.85,5,Q3
380,4,737,Houston,Texas,12/14/2024,Electronics,926.38,7,Q3
492,1,1117,San Jose,California,12/14/2024,Clothing,252.12,5,Q3
502,7,765,Houston,Texas,12/14/2024,Electronics,179.84,10,Q3
26,1,852,Los Angeles,California,12/15/2024,Furniture,414.04,9,Q3
166,3,1243,San Antonio,Texas,12/15/2024,Clothing,418.03,2,Q3
351,20,825,New York,New York,12/15/2024,Toys,960.1,5,Q3
424,14,988,Phoenix,Arizona,12/15/2024,Books,483.26,6,Q3
504,19,861,Chicago,Illinois,12/15/2024,Electronics,897.84,2,Q3
512,3,164,San Diego,California,12/15/2024,Furniture,458.04,3,Q3
470,16,55,Houston,Texas,12/16/2024,Clothing,408.2,8,Q3
616,13,10,Phoenix,Arizona,12/16/2024,Furniture,865.28,3,Q3
661,20,447,New York,New York,12/16/2024,Clothing,966.52,8,Q3
146,19,177,Los Angeles,California,12/17/2024,Clothing,126.95,3,Q3
160,13,192,San Diego,California,12/17/2024,Furniture,470.16,8,Q3
354,1,468,San Antonio,Texas,12/17/2024,Clothing,838.68,7,Q3
312,20,1126,Houston,Texas,12/18/2024,Toys,986.85,1,Q3
567,6,1249,San Antonio,Texas,12/18/2024,Electronics,183.94,7,Q3
24,18,161,Philadelphia,Pennsylvania,12/19/2024,Books,226.55,6,Q4
208,9,734,San Antonio,Texas,12/19/2024,Furniture,311.34,8,Q4
267,6,799,San Diego,California,12/19/2024,Electronics,546.77,4,Q4
152,2,145,Philadelphia,Pennsylvania,12/20/2024,Books,643.53,5,Q4
672,5,742,San Diego,California,12/20/2024,Clothing,513.53,3,Q4
350,9,90,Phoenix,Arizona,12/21/2024,Books,377.92,8,Q4
489,11,163,San Jose,California,12/22/2024,Furniture,780.87,7,Q4
688,9,52,Chicago,Illinois,12/22/2024,Toys,283.68,3,Q4
200,6,972,New York,New York,12/23/2024,Furniture,645.91,9,Q4
227,8,21,Phoenix,Arizona,12/23/2024,Furniture,902.7,4,Q4
293,8,207,New York,New York,12/23/2024,Electronics,895.97,1,Q4
386,3,1185,San Jose,California,12/23/2024,Electronics,816.57,1,Q4
394,15,1087,San Jose,California,12/23/2024,Toys,480.21,1,Q4
502,19,606,Los Angeles,California,12/23/2024,Furniture,462.88,8,Q4
563,15,865,Dallas,Texas,12/23/2024,Clothing,786.94,5,Q4
28,14,506,New York,New York,12/24/2024,Electronics,504.39,5,Q4
228,3,532,San Antonio,Texas,12/24/2024,Books,401.8,8,Q4
345,11,519,San Diego,California,12/24/2024,Books,196.99,1,Q4
226,7,675,San Jose,California,12/25/2024,Furniture,536.06,3,Q4
401,20,1158,Dallas,Texas,12/25/2024,Toys,532.16,10,Q4
504,16,317,Chicago,Illinois,12/25/2024,Furniture,608.88,10,Q4
579,3,510,Chicago,Illinois,12/25/2024,Books,242.4,9,Q4
53,20,828,San Diego,California,12/26/2024,Electronics,301.62,5,Q4
235,2,862,Houston,Texas,12/26/2024,Electronics,786.29,2,Q4
418,4,141,San Diego,California,12/26/2024,Furniture,850.91,4,Q4
472,2,807,Philadelphia,Pennsylvania,12/26/2024,Clothing,846.9,2,Q4
513,17,1107,Phoenix,Arizona,12/26/2024,Furniture,250.3,8,Q4
661,18,716,Houston,Texas,12/26/2024,Clothing,616.83,1,Q4
15,6,1042,New York,New York,12/27/2024,Toys,904.84,10,Q4
171,17,775,Los Angeles,California,12/27/2024,Electronics,286.2,10,Q4
413,2,399,Philadelphia,Pennsylvania,12/27/2024,Electronics,668.25,9,Q4
377,12,564,Philadelphia,Pennsylvania,12/29/2024,Toys,926.26,4,Q4
454,3,1212,Philadelphia,Pennsylvania,12/29/2024,Books,120.14,4,Q4
561,3,479,Philadelphia,Pennsylvania,12/29/2024,Toys,382.35,5,Q4
600,5,647,San Jose,California,12/29/2024,Furniture,705.01,6,Q4
615,11,669,Phoenix,Arizona,12/29/2024,Books,993.55,4,Q4
421,5,272,Phoenix,Arizona,12/30/2024,Furniture,788.13,4,Q4
